Saison balnéaire;Région;Département;Code unique d'identification du site de baignade;Type d'événement;Date de début;Date de fin ;Mesures de gestion
2020;Auvergne-Rhône-Alpes;001;FRK2101010D001530;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;001;FRK2101053D001570;saison balnéaire;23/06/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;001;FRK2101058D001580;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;001;FRK2101087D001600;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;001;FRK2101099D001150;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;001;FRK2101099D001605;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;001;FRK2101123D001607;saison balnéaire;13/06/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;001;FRK2101143D001620;saison balnéaire;01/07/2020;06/09/2020;
2020;Auvergne-Rhône-Alpes;001;FRK2101143D001620;pollution à court terme;16/07/2020;20/07/2020;pollution ponctuelle, le prélèvement de recontrôle révèle un respect des valeurs guides et impératives
2020;Auvergne-Rhône-Alpes;001;FRK2101184D001110;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;001;FRK2101204D001631;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;001;FRK2101229D001650;saison balnéaire;27/06/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;001;FRK2101239D001320;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;001;FRK2101269D001660;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;001;FRK2101269D001661;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;001;FRK2101302D001670;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;001;FRK2101304D001130;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;001;FRK2101305D001210;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;001;FRK2101314D001140;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;001;FRK2101314D001140;site inaccessible;06/07/2020;31/08/2020;interdiction pour des raisons de sécurités
2020;Auvergne-Rhône-Alpes;001;FRK2101378D001180;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;001;FRK2101403D001328;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;001;FRK2101407D001685;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;001;FRK2101426D001690;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;001;FRK2101452D001700;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;003;FRK1103207D003042;interdiction de baignade;01/07/2020;31/08/2020;Compte tenu de l'état du plan d'eau au 01/07/2020 : remplissage insuffisant et mauvaise qualité de l'eau (présence de cyanobactéries) et de l'absence de surveillant de baignade, le maire a pris un arrêté interdisant la baignade pour la saison estivale.
2020;Auvergne-Rhône-Alpes;003;FRK1103207D003042;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;003;FRK1103221D003050;saison balnéaire;04/07/2020;24/08/2020;
2020;Auvergne-Rhône-Alpes;003;FRK1103310D003003;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;003;FRK1103312D003090;saison balnéaire;06/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207011D007355;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207012D007560;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207023D007085;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207031D007275;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207031D007280;saison balnéaire;04/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207050D007260;saison balnéaire;04/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207058D007456;saison balnéaire;04/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207058D007456;pollution à court terme;22/07/2020;29/07/2020;Fermeture suite au CS mauvais du 22/07 + recontrôle
2020;Auvergne-Rhône-Alpes;007;FRK2207058D007456;interdiction de baignade;24/07/2020;31/07/2020;Fermeture suite au CS mauvais du 24/07 + recontrôle
2020;Auvergne-Rhône-Alpes;007;FRK2207061D007092;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207064D007432;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207071D007910;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207079D007605;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207080D007405;saison balnéaire;30/06/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207080D007405;interdiction de baignade;20/08/2020;25/08/2020;NC cyanobactéries toxinogènes
2020;Auvergne-Rhône-Alpes;007;FRK2207082D007505;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207082D007505;site inaccessible;01/07/2020;31/08/2020;Pas d'ouverture du plan d'eau en raison du contexte COVID.
2020;Auvergne-Rhône-Alpes;007;FRK2207096D007540;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207096D007540;pollution à court terme;18/08/2020;21/08/2020;Fermeture par AM suite au CS non conforme du 18/08
2020;Auvergne-Rhône-Alpes;007;FRK2207096D007540;interdiction de baignade;20/08/2020;24/08/2020;Fermeture par AM en attente de recontrôle conforme
2020;Auvergne-Rhône-Alpes;007;FRK2207107D007030;saison balnéaire;04/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207110D007220;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207114D007602;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207115D007235;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207115D007236;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207119D007905;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207123D007501;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207126D007330;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207127D007028;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207129D007610;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207146D007755;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207167D007445;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207192D007601;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207199D007004;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207201D007100;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207201D007123;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207237D007455;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207247D007791;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207259D007180;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207262D007001;situation anormale;15/06/2020;21/07/2020;COVID-19 – fermeture public
2020;Auvergne-Rhône-Alpes;007;FRK2207262D007001;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207267D007545;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207268D007170;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207268D007175;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207269D007502;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207304D007851;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207306D007789;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207315D007342;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207322D007010;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207330D007145;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207330D007150;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207330D007151;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207334D007272;saison balnéaire;04/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207338D007915;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207348D007070;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;007;FRK2207348D007070;interdiction de baignade;11/08/2020;13/08/2020;Fermeture après pluie + autocontrôles
2020;Auvergne-Rhône-Alpes;007;FRK2207348D007070;pollution à court terme;11/08/2020;13/08/2020;Fermeture après pluie + autocontrôles
2020;Auvergne-Rhône-Alpes;015;FRK1215011D015165;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;015;FRK1215027D015130;saison balnéaire;04/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;015;FRK1215027D015130;interdiction de baignade;10/07/2020;31/08/2020;Présence de cyanobactéries toxinogènes en nombre important.
2020;Auvergne-Rhône-Alpes;015;FRK1215073D015170;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;015;FRK1215073D015170;interdiction de baignade;14/08/2020;31/08/2020;Présence importante de cyanobactéries.
2020;Auvergne-Rhône-Alpes;015;FRK1215088D015070;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;015;FRK1215092D015010;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;015;FRK1215092D015015;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;015;FRK1215124D015030;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;015;FRK1215124D015030;interdiction de baignade;10/07/2020;31/08/2020;Présence de cyanobactéries toxinogènes en nombre important.
2020;Auvergne-Rhône-Alpes;015;FRK1215153D015050;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;015;FRK1215189D015080;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;015;FRK1215189D015085;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;015;FRK1215240D015020;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;015;FRK1215243D015240;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;015;FRK1215260D015110;saison balnéaire;04/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;015;FRK1215260D015111;saison balnéaire;04/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;015;FRK1215260D015111;pollution à court terme;04/08/2020;07/08/2020;Dépassement de la limite de qualité concernant le paramètre Entérocoques intestinaux.
2020;Auvergne-Rhône-Alpes;015;FRK1215260D015111;interdiction de baignade;06/08/2020;10/08/2020;Dépassement de la limite de qualité concernant le paramètre Entérocoques intestinaux.
2020;Auvergne-Rhône-Alpes;026;FRK2326035D026370;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;026;FRK2326037D026940;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;026;FRK2326063D026715;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;026;FRK2326086D026960;saison balnéaire;01/07/2020;13/09/2020;
2020;Auvergne-Rhône-Alpes;026;FRK2326113D026217;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;026;FRK2326113D026219;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;026;FRK2326113D026268;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;026;FRK2326167D026210;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;026;FRK2326183D026255;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;026;FRK2326192D026520;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;026;FRK2326198D026970;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;026;FRK2326215D026900;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;026;FRK2326235D026920;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;026;FRK2326289D026240;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;026;FRK2326289D026245;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;026;FRK2326295D026990;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;026;FRK2326296D026347;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;026;FRK2326299D026267;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;026;FRK2326301D026910;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;026;FRK2326301D026915;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;026;FRK2326344D026415;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;026;FRK2326368D026230;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;038;FRK2438006D038300;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;038;FRK2438082D038001;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;038;FRK2438106D038031;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;038;FRK2438128D038111;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;038;FRK2438203D038030;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;038;FRK2438231D038400;saison balnéaire;01/06/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;038;FRK2438231D038400;site inaccessible;01/06/2020;31/08/2020;Fermeture estivale 2020 - Cause COVID-19
2020;Auvergne-Rhône-Alpes;038;FRK2438256D038005;saison balnéaire;12/06/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;038;FRK2438292D038002;saison balnéaire;20/06/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;038;FRK2438292D038003;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;038;FRK2438304D038004;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;038;FRK2438314D038240;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;038;FRK2438343D038080;saison balnéaire;01/06/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;038;FRK2438343D038080;site inaccessible;11/06/2020;31/08/2020;Fermeture estivale 2020 - Cause COVID-19
2020;Auvergne-Rhône-Alpes;038;FRK2438347D038090;saison balnéaire;03/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;038;FRK2438449D038120;saison balnéaire;04/07/2020;30/08/2020;
2020;Auvergne-Rhône-Alpes;038;FRK2438453D038270;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;038;FRK2438462D038040;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;038;FRK2438503D038060;saison balnéaire;04/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;038;FRK2438518D038160;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;038;FRK2438532D038170;saison balnéaire;09/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;038;FRK2438538D038180;saison balnéaire;01/07/2020;06/09/2020;
2020;Auvergne-Rhône-Alpes;042;FRK2542159D042020;saison balnéaire;29/06/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;042;FRK2542159D042020;prolifération de cyanobactéries;15/07/2020;19/08/2020;prolifération de cyanobactéries toxinogènes/ fermeture de la baignade
2020;Auvergne-Rhône-Alpes;042;FRK2542159D042020;interdiction de baignade;16/07/2020;19/08/2020;présence de cyanobactéries toxinogènes en nombre important
2020;Auvergne-Rhône-Alpes;042;FRK2542204D042030;changement de qualité d'eau;01/06/2020;31/12/2020;arrêt du contrôle sanitaire pour la saison 2020 en raison de la mise à jour du profil et de travaux prévus pour améliorer la situation suite au déclassement en insuffisant en 2019 et à la présence importantes de cyanobactéries
2020;Auvergne-Rhône-Alpes;042;FRK2542204D042030;saison balnéaire;01/07/2020;31/07/2020;
2020;Auvergne-Rhône-Alpes;042;FRK2542204D042030;site inaccessible;01/07/2020;31/07/2020;"fermeture du site pour la saison 2020 ; étude du profil en cours"
2020;Auvergne-Rhône-Alpes;042;FRK2542218D042061;saison balnéaire;21/05/2020;11/09/2020;
2020;Auvergne-Rhône-Alpes;042;FRK2542268D042045;interdiction de baignade;23/06/2020;02/07/2020;présence de cyanobactéries en grande quantité présentant un risque pour la santé des baigneurs
2020;Auvergne-Rhône-Alpes;042;FRK2542268D042045;prolifération de cyanobactéries;23/06/2020;15/07/2020;fermeture baignade
2020;Auvergne-Rhône-Alpes;042;FRK2542268D042045;saison balnéaire;29/06/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;042;FRK2542268D042045;interdiction de baignade;07/07/2020;15/07/2020;présence de cyanobactéries toxinogènes en grande quantité
2020;Auvergne-Rhône-Alpes;042;FRK2542270D042050;interdiction de baignade;19/06/2020;24/06/2020;présence de bactéries d'origine fécale
2020;Auvergne-Rhône-Alpes;042;FRK2542270D042050;saison balnéaire;29/06/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;042;FRK2542318D042075;saison balnéaire;29/06/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;042;FRK2542332D042081;saison balnéaire;26/06/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;043;FRK1343012D043133;saison balnéaire;04/07/2020;30/08/2020;
2020;Auvergne-Rhône-Alpes;043;FRK1343012D043133;interdiction de baignade;22/07/2020;24/07/2020;Manque de transparence
2020;Auvergne-Rhône-Alpes;043;FRK1343012D043133;interdiction de baignade;13/08/2020;18/08/2020;Contrôle sanitaire non conforme
2020;Auvergne-Rhône-Alpes;043;FRK1343012D043133;interdiction de baignade;22/08/2020;26/08/2020;conditions meteorologique
2020;Auvergne-Rhône-Alpes;043;FRK1343012D043133;interdiction de baignade;28/08/2020;31/08/2020;conditions météorologique
2020;Auvergne-Rhône-Alpes;043;FRK1343037D043100;saison balnéaire;04/07/2020;30/08/2020;
2020;Auvergne-Rhône-Alpes;043;FRK1343048D043055;saison balnéaire;11/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;043;FRK1343051D043140;saison balnéaire;04/07/2020;30/08/2020;
2020;Auvergne-Rhône-Alpes;043;FRK1343051D043140;interdiction de baignade;19/08/2020;20/08/2020;non conformité du prélèvement du 17/08/2020
2020;Auvergne-Rhône-Alpes;043;FRK1343052D043060;saison balnéaire;11/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;043;FRK1343052D043060;prolifération de cyanobactéries;24/07/2020;14/08/2020;arrêté interdiction + recherche nouvel apport d'eau pour les années futures
2020;Auvergne-Rhône-Alpes;043;FRK1343052D043060;interdiction de baignade;29/07/2020;14/08/2020;présence de cyanobactéries
2020;Auvergne-Rhône-Alpes;043;FRK1343070D043080;changement de qualité d'eau;01/01/2020;31/12/2020;Travaux en cours de démantèlement du barrage de Poutès en amont de la baignade
2020;Auvergne-Rhône-Alpes;043;FRK1343070D043080;saison balnéaire;11/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;043;FRK1343070D043080;interdiction de baignade;22/07/2020;23/07/2020;condition météorologique
2020;Auvergne-Rhône-Alpes;043;FRK1343070D043080;interdiction de baignade;10/08/2020;11/08/2020;Conditions météorologiques
2020;Auvergne-Rhône-Alpes;043;FRK1343070D043080;pollution à court terme;10/08/2020;11/08/2020;arrêté préventif
2020;Auvergne-Rhône-Alpes;043;FRK1343070D043080;interdiction de baignade;22/08/2020;22/08/2020;Condition météorologique
2020;Auvergne-Rhône-Alpes;043;FRK1343101D043026;saison balnéaire;04/07/2020;30/08/2020;
2020;Auvergne-Rhône-Alpes;043;FRK1343112D043510;changement de qualité d'eau;01/01/2020;01/10/2020;Travaux en cours de démantèlement du barrage de Poutès en amont de la baignade
2020;Auvergne-Rhône-Alpes;043;FRK1343112D043510;saison balnéaire;11/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;043;FRK1343112D043510;interdiction de baignade;10/08/2020;11/08/2020;conditions météorologiques
2020;Auvergne-Rhône-Alpes;043;FRK1343112D043510;pollution à court terme;10/08/2020;11/08/2020;arrête préventif
2020;Auvergne-Rhône-Alpes;043;FRK1343114D043600;saison balnéaire;04/07/2020;30/08/2020;
2020;Auvergne-Rhône-Alpes;043;FRK1343118D043076;changement de qualité d'eau;01/01/2020;31/12/2020;Travaux en cours de démantèlement du barrage de Poutès en amont de la baignade
2020;Auvergne-Rhône-Alpes;043;FRK1343118D043076;saison balnéaire;04/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;043;FRK1343118D043076;interdiction de baignade;22/07/2020;23/07/2020;condition météorologique
2020;Auvergne-Rhône-Alpes;043;FRK1343135D043125;saison balnéaire;04/07/2020;30/08/2020;
2020;Auvergne-Rhône-Alpes;043;FRK1343135D043125;interdiction de baignade;21/08/2020;26/08/2020;prélèvement du 19/08/2020 non conforme
2020;Auvergne-Rhône-Alpes;043;FRK1343136D043110;changement de qualité d'eau;01/01/2020;31/12/2020;Travaux en cours de démantèlement du barrage de Poutès en amont de la baignade
2020;Auvergne-Rhône-Alpes;043;FRK1343136D043110;saison balnéaire;11/07/2020;30/08/2020;
2020;Auvergne-Rhône-Alpes;043;FRK1343136D043110;interdiction de baignade;22/07/2020;23/07/2020;condition météorologique
2020;Auvergne-Rhône-Alpes;043;FRK1343136D043110;interdiction de baignade;13/08/2020;15/08/2020;arrêté d'interdiction suite aux non conformités
2020;Auvergne-Rhône-Alpes;043;FRK1343155D043105;changement de qualité d'eau;01/01/2020;31/12/2020;Travaux en cours de démantèlement du barrage de Poutès en amont de la baignade
2020;Auvergne-Rhône-Alpes;043;FRK1343155D043105;saison balnéaire;11/07/2020;30/08/2020;
2020;Auvergne-Rhône-Alpes;043;FRK1343155D043105;interdiction de baignade;22/07/2020;23/07/2020;condition météorologique
2020;Auvergne-Rhône-Alpes;043;FRK1343155D043105;interdiction de baignade;14/08/2020;16/08/2020;CONDITIONS météorologiques
2020;Auvergne-Rhône-Alpes;043;FRK1343155D043105;pollution à court terme;14/08/2020;16/08/2020;arrêté préventif
2020;Auvergne-Rhône-Alpes;043;FRK1343262D043065;saison balnéaire;11/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;043;FRK1343262D043065;interdiction de baignade;12/08/2020;13/08/2020;Conditions météorologique Transparence
2020;Auvergne-Rhône-Alpes;043;FRK1343262D043065;interdiction de baignade;16/08/2020;17/08/2020;conditions météorologiques
2020;Auvergne-Rhône-Alpes;043;FRK1343262D043065;pollution à court terme;16/08/2020;17/08/2020;arrêté préventif
2020;Auvergne-Rhône-Alpes;043;FRK1343262D043065;interdiction de baignade;22/08/2020;23/08/2020;condition méteorologique
2020;Auvergne-Rhône-Alpes;043;FRK1343264D043070;changement de qualité d'eau;01/01/2020;31/12/2020;Travaux en cours de démantèlement du barrage de Poutès en amont de la baignade
2020;Auvergne-Rhône-Alpes;043;FRK1343264D043070;saison balnéaire;11/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;043;FRK1343264D043070;interdiction de baignade;22/07/2020;23/07/2020;condition météorologique
2020;Auvergne-Rhône-Alpes;043;FRK1343264D043070;interdiction de baignade;11/08/2020;12/08/2020;conditions météorologiques
2020;Auvergne-Rhône-Alpes;043;FRK1343264D043070;pollution à court terme;11/08/2020;12/08/2020;arrêté préventif
2020;Auvergne-Rhône-Alpes;043;FRK1343264D043070;interdiction de baignade;22/08/2020;23/08/2020;conditions meteorologique
2020;Auvergne-Rhône-Alpes;063;FRK1463003D063005;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;063;FRK1463003D063005;prolifération de cyanobactéries;28/07/2020;24/08/2020;Dénombrement cyanotoxinogènes  > à 100 000 cel/ml.  Baignade interdite
2020;Auvergne-Rhône-Alpes;063;FRK1463003D063005;interdiction de baignade;29/07/2020;31/08/2020;nombre de cyanobactéries toxinogènes > 100 000
2020;Auvergne-Rhône-Alpes;063;FRK1463015D063020;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;063;FRK1463026D063030;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;063;FRK1463038D063040;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;063;FRK1463055D063045;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;063;FRK1463072D063065;saison balnéaire;01/07/2020;30/09/2020;
2020;Auvergne-Rhône-Alpes;063;FRK1463077D063050;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;063;FRK1463093D063070;saison balnéaire;01/07/2020;30/09/2020;
2020;Auvergne-Rhône-Alpes;063;FRK1463124D063100;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;063;FRK1463132D063110;saison balnéaire;01/07/2020;31/08/2020;
2020;Auvergne-Rhône-Alpes;063;FRK1463132D063110;site inaccessible;01/07/2020;31/08/2020;Dans le contexte épidémique, la mairie a choisi de maintenir sa baignade fermée cette saison.
2020;Auvergne-Rhône-Alpes;063;FRK1463187D063115;saison balnéaire;01/07/2020;30/08/2020;
2020;Auvergne-Rhône-Alpes;063;FRK1463187D063115;prolifération de cyanobactéries;10/08/2020;24/08/2020;Dénombrement cyanotoxinogènes  > à 100 000 cel/ml. Baignade interdire
2020;Auvergne-Rhône-Alpes;063;FRK1463187D063115;interdiction de baignade;11/08/2020;30/08/2020;PRESENCE CYANOTOXINOGENES  > à 100 000 CEL/ML
2020;Auvergne-Rhône-Alpes;063;FRK1463189D063117;saison balnéaire;01/07/2020;31/08/2020;
