Saison balnéaire;Région;Département;Code unique d'identification du site de baignade;Type d'événement;Date de début;Date de fin;Mesures de gestion
2021;Auvergne-Rhône-Alpes;007;FRK2207119D007905;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;007;FRK2207123D007501;Interdiction non sanitaire;10/08/2021;31/08/2021;La baignade est interdite pour la fin de la saison balnéaire en raison de l'absence de surveillant de baignade.
2021;Auvergne-Rhône-Alpes;007;FRK2207123D007501;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;007;FRK2207126D007330;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;007;FRK2207127D007028;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;007;FRK2207129D007610;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;007;FRK2207146D007755;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;007;FRK2207167D007445;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;007;FRK2207189D007001;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;007;FRK2207192D007601;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;007;FRK2207199D007004;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;007;FRK2207201D007100;Interdiction sanitaire;19/08/2021;31/08/2021;Non-conformité bactériologique mise en évidence dans le cadre de l'autocontrôle réalisé par le responsable de la baignade
2021;Auvergne-Rhône-Alpes;007;FRK2207201D007100;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;007;FRK2207201D007123;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;007;FRK2207237D007455;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;007;FRK2207247D007791;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;007;FRK2207259D007180;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;007;FRK2207262D007001;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;007;FRK2207267D007545;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;007;FRK2207268D007170;Interdiction sanitaire;28/07/2021;31/07/2021;Non conformité bactériologique mise en évidence dans le cadre du CS
2021;Auvergne-Rhône-Alpes;007;FRK2207268D007170;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;007;FRK2207268D007175;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;007;FRK2207269D007502;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;007;FRK2207304D007851;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;007;FRK2207306D007789;Interdiction sanitaire;15/07/2021;19/07/2021;Prélèvement du CS non conforme 2676 E.coli
2021;Auvergne-Rhône-Alpes;007;FRK2207306D007789;Interdiction sanitaire;05/08/2021;11/08/2021;Episode pluvieux attendu pouvant conduire à une dégradation de la qualité de l'eau de baignade.
2021;Auvergne-Rhône-Alpes;007;FRK2207306D007789;Interdiction sanitaire;19/08/2021;31/08/2021;Non-conformité bactériologique mise en évidence dans le cadre de l'autocontrôle réalisé par le responsable de la baignade
2021;Auvergne-Rhône-Alpes;007;FRK2207306D007789;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;007;FRK2207315D007342;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;007;FRK2207322D007010;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;007;FRK2207330D007145;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;007;FRK2207330D007150;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;007;FRK2207330D007151;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;007;FRK2207334D007272;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;007;FRK2207338D007915;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;007;FRK2207348D007070;Interdiction sanitaire;06/08/2021;09/08/2021;Fortes pluies prévues
2021;Auvergne-Rhône-Alpes;007;FRK2207348D007070;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;015;FRK1215011D015165;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;015;FRK1215027D015130;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;015;FRK1215073D015170;Interdiction sanitaire;23/07/2021;31/08/2021;Interdiction de la baignade en raison d'un nombre important de cyanobactéries toxinogènes.
2021;Auvergne-Rhône-Alpes;015;FRK1215073D015170;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;015;FRK1215088D015070;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;015;FRK1215092D015010;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;015;FRK1215092D015015;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;015;FRK1215124D015030;Interdiction sanitaire;09/07/2021;31/08/2021;Dépassement du seuil sanitaire réglementaire relatif à la présence en nombre important d'E.coli et de cyanobactéries.
2021;Auvergne-Rhône-Alpes;015;FRK1215124D015030;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;015;FRK1215153D015050;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;015;FRK1215189D015080;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;015;FRK1215189D015085;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;015;FRK1215240D015020;Interdiction sanitaire;13/08/2021;19/08/2021;Interdiction de baignade en raison d'un nombre important d'Escherichia coli et d'Entérocoques intestinaux.
2021;Auvergne-Rhône-Alpes;015;FRK1215240D015020;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;015;FRK1215243D015240;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;015;FRK1215260D015110;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;015;FRK1215260D015111;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;026;FRK2326035D026370;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;026;FRK2326037D026940;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;026;FRK2326063D026715;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;026;FRK2326086D026960;Saison balnéaire;01/07/2021;19/09/2021;
2021;Auvergne-Rhône-Alpes;026;FRK2326113D026217;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;026;FRK2326113D026219;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;026;FRK2326113D026268;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;026;FRK2326167D026210;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;026;FRK2326183D026255;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;026;FRK2326192D026520;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;026;FRK2326198D026970;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;026;FRK2326215D026900;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;026;FRK2326235D026920;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;026;FRK2326289D026240;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;026;FRK2326289D026245;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;026;FRK2326295D026990;Saison balnéaire;26/06/2021;05/09/2021;
2021;Auvergne-Rhône-Alpes;026;FRK2326296D026347;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;026;FRK2326299D026267;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;026;FRK2326301D026910;Saison balnéaire;19/06/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;026;FRK2326301D026915;Saison balnéaire;19/06/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;026;FRK2326344D026415;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;026;FRK2326368D026230;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;038;FRK2438006D038300;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;038;FRK2438082D038001;Saison balnéaire;16/06/2021;18/08/2021;
2021;Auvergne-Rhône-Alpes;038;FRK2438106D038031;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;038;FRK2438128D038111;Saison balnéaire;10/07/2021;22/08/2021;
2021;Auvergne-Rhône-Alpes;038;FRK2438203D038030;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;038;FRK2438231D038400;Interdiction non sanitaire;02/06/2021;31/08/2021;fermeture cause covid
2021;Auvergne-Rhône-Alpes;038;FRK2438231D038400;Saison balnéaire;26/05/2021;01/09/2021;
2021;Auvergne-Rhône-Alpes;038;FRK2438256D038005;Saison balnéaire;05/06/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;038;FRK2438292D038002;Saison balnéaire;19/06/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;038;FRK2438292D038003;Saison balnéaire;01/06/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;038;FRK2438304D038004;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;038;FRK2438314D038240;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;038;FRK2438343D038080;Interdiction non sanitaire;01/06/2021;31/08/2021;fermeture liée au covid
2021;Auvergne-Rhône-Alpes;038;FRK2438343D038080;Saison balnéaire;01/06/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;038;FRK2438347D038090;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;038;FRK2438449D038120;Saison balnéaire;03/07/2021;29/08/2021;
2021;Auvergne-Rhône-Alpes;038;FRK2438453D038270;Saison balnéaire;03/07/2021;29/08/2021;
2021;Auvergne-Rhône-Alpes;038;FRK2438462D038040;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;038;FRK2438503D038060;Saison balnéaire;02/06/2021;29/08/2021;
2021;Auvergne-Rhône-Alpes;038;FRK2438518D038160;Saison balnéaire;03/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;038;FRK2438532D038170;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;038;FRK2438538D038180;Saison balnéaire;12/05/2021;05/09/2021;
2021;Auvergne-Rhône-Alpes;042;FRK2542159D042020;Saison balnéaire;28/06/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;042;FRK2542204D042030;Changement de qualité d'eau;01/01/2021;31/12/2021;arrêt du contrôle sanitaire pour la saison 2020 en raison de la mise à jour du profil et de travaux prévus pour améliorer la situation suite au déclassement en insuffisant en 2019 et à la présence importantes de cyanobactéries
2021;Auvergne-Rhône-Alpes;042;FRK2542204D042030;Interdiction non sanitaire;01/01/2021;31/12/2021;"fermeture du site pour la saison 2020 et 2021 ; étude du profil en cours"
2021;Auvergne-Rhône-Alpes;042;FRK2542204D042030;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;042;FRK2542218D042061;Saison balnéaire;21/05/2021;11/09/2021;
2021;Auvergne-Rhône-Alpes;042;FRK2542268D042045;Interdiction sanitaire;06/07/2021;21/07/2021;présence de cyanobactéries en grande quantité
2021;Auvergne-Rhône-Alpes;042;FRK2542268D042045;Prolifération de cyanobactéries;06/07/2021;22/07/2021;interdiction de baignade
2021;Auvergne-Rhône-Alpes;042;FRK2542268D042045;Saison balnéaire;28/06/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;042;FRK2542270D042050;Interdiction sanitaire;28/07/2021;25/08/2021;Pollution aux cyanobactéries
2021;Auvergne-Rhône-Alpes;042;FRK2542270D042050;Prolifération de cyanobactéries;26/07/2021;25/08/2021;interdiction de baignade
2021;Auvergne-Rhône-Alpes;042;FRK2542270D042050;Saison balnéaire;28/06/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;042;FRK2542287D042065;Saison balnéaire;21/06/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;042;FRK2542318D042075;Saison balnéaire;28/06/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;042;FRK2542332D042081;Saison balnéaire;26/06/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;043;FRK1343012D043133;Interdiction sanitaire;03/07/2021;05/07/2021;événement climatique: fortes pluies et orages
2021;Auvergne-Rhône-Alpes;043;FRK1343012D043133;Interdiction sanitaire;06/07/2021;08/07/2021;pluies et orages
2021;Auvergne-Rhône-Alpes;043;FRK1343012D043133;Interdiction sanitaire;09/07/2021;11/07/2021;CONDITIONS METEO
2021;Auvergne-Rhône-Alpes;043;FRK1343012D043133;Interdiction sanitaire;12/07/2021;14/07/2021;conditions météorologiques
2021;Auvergne-Rhône-Alpes;043;FRK1343012D043133;Interdiction sanitaire;16/07/2021;18/07/2021;CONDITIONS METEOROLOGIQUES
2021;Auvergne-Rhône-Alpes;043;FRK1343012D043133;Interdiction sanitaire;24/07/2021;26/07/2021;conditions météorologique
2021;Auvergne-Rhône-Alpes;043;FRK1343012D043133;Interdiction sanitaire;28/07/2021;05/08/2021;conditions météorologiques
2021;Auvergne-Rhône-Alpes;043;FRK1343012D043133;Interdiction sanitaire;07/08/2021;08/08/2021;conditions météorologiques
2021;Auvergne-Rhône-Alpes;043;FRK1343012D043133;Interdiction sanitaire;12/08/2021;15/08/2021;conditions météorologiques
2021;Auvergne-Rhône-Alpes;043;FRK1343012D043133;Pollution à court terme;09/07/2021;11/07/2021;arrêté préventif
2021;Auvergne-Rhône-Alpes;043;FRK1343012D043133;Saison balnéaire;04/07/2021;30/08/2021;
2021;Auvergne-Rhône-Alpes;043;FRK1343037D043100;Saison balnéaire;04/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;043;FRK1343048D043055;Saison balnéaire;11/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;043;FRK1343051D043140;Interdiction sanitaire;06/07/2021;08/07/2021;CONDITIONS METEOROLOGIQUES
2021;Auvergne-Rhône-Alpes;043;FRK1343051D043140;Interdiction sanitaire;13/07/2021;15/07/2021;conditions météorologiques
2021;Auvergne-Rhône-Alpes;043;FRK1343051D043140;Interdiction sanitaire;28/07/2021;29/07/2021;conditions météorologiques
2021;Auvergne-Rhône-Alpes;043;FRK1343051D043140;Interdiction sanitaire;04/08/2021;05/08/2021;conditions météorologiques
2021;Auvergne-Rhône-Alpes;043;FRK1343051D043140;Saison balnéaire;04/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;043;FRK1343052D043060;Saison balnéaire;11/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;043;FRK1343070D043080;Changement de qualité d'eau;01/01/2021;01/10/2021;Travaux en cours de démantèlement du barrage de Poutès en amont de la baignade
2021;Auvergne-Rhône-Alpes;043;FRK1343070D043080;Saison balnéaire;11/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;043;FRK1343101D043026;Saison balnéaire;11/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;043;FRK1343112D043510;Saison balnéaire;10/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;043;FRK1343114D043600;Interdiction sanitaire;13/08/2021;17/08/2021;Présence d'un bloom algal
2021;Auvergne-Rhône-Alpes;043;FRK1343114D043600;Saison balnéaire;04/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;043;FRK1343118D043076;Changement de qualité d'eau;01/01/2021;01/10/2021;Travaux en cours de démantèlement du barrage de Poutès en amont de la baignade
2021;Auvergne-Rhône-Alpes;043;FRK1343118D043076;Interdiction non sanitaire;01/06/2021;05/09/2021;impossibilité d'assurer la surveillance
2021;Auvergne-Rhône-Alpes;043;FRK1343118D043076;Saison balnéaire;04/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;043;FRK1343135D043125;Interdiction sanitaire;28/07/2021;29/07/2021;condition hydrométéorologique
2021;Auvergne-Rhône-Alpes;043;FRK1343135D043125;Saison balnéaire;01/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;043;FRK1343136D043110;Changement de qualité d'eau;01/01/2021;01/10/2021;Travaux en cours de démantèlement du barrage de Poutès en amont de la baignade
2021;Auvergne-Rhône-Alpes;043;FRK1343136D043110;Saison balnéaire;11/07/2021;30/08/2021;
2021;Auvergne-Rhône-Alpes;043;FRK1343155D043105;Changement de qualité d'eau;01/01/2021;01/10/2021;Travaux en cours de démantèlement du barrage de Poutès en amont de la baignade
2021;Auvergne-Rhône-Alpes;043;FRK1343155D043105;Saison balnéaire;11/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;043;FRK1343262D043065;Changement de qualité d'eau;01/01/2021;31/08/2021;Travaux en cours de démantèlement du barrage de Poutès en amont de la baignade
2021;Auvergne-Rhône-Alpes;043;FRK1343262D043065;Interdiction sanitaire;04/08/2021;06/08/2021;conditions météorologiques
2021;Auvergne-Rhône-Alpes;043;FRK1343262D043065;Interdiction sanitaire;07/08/2021;09/08/2021;conditions météorologiques
2021;Auvergne-Rhône-Alpes;043;FRK1343262D043065;Pollution à court terme;07/08/2021;10/08/2021;arrêté préventif
2021;Auvergne-Rhône-Alpes;043;FRK1343262D043065;Saison balnéaire;11/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;043;FRK1343264D043070;Changement de qualité d'eau;01/01/2021;31/08/2021;Travaux en cours de démantèlement du barrage de Poutès en amont de la baignade
2021;Auvergne-Rhône-Alpes;043;FRK1343264D043070;Interdiction sanitaire;14/07/2021;16/07/2021;conditions météorologiques
2021;Auvergne-Rhône-Alpes;043;FRK1343264D043070;Interdiction sanitaire;28/07/2021;30/07/2021;conditions météorologiques
2021;Auvergne-Rhône-Alpes;043;FRK1343264D043070;Interdiction sanitaire;04/08/2021;06/08/2021;conditions météorologiques
2021;Auvergne-Rhône-Alpes;043;FRK1343264D043070;Saison balnéaire;10/07/2021;31/08/2021;
2021;Auvergne-Rhône-Alpes;063;FRK1463015D063020;Interdiction sanitaire;01/07/2021;02/07/2021;En application du profil baignade, fermeture préventive pour risque de pollution à court terme liée à des intempéries
2021;Auvergne-Rhône-Alpes;063;FRK1463015D063020;Interdiction sanitaire;15/07/2021;18/07/2021;Fermeture préventive en raison d'épisodes pluvieux importants.
2021;Auvergne-Rhône-Alpes;063;FRK1463015D063020;Saison balnéaire;21/06/2021;31/08/2021;
