Saison balnéaire;Région;Département;Code unique d'identification du site de baignade;Type d'événement;Date de début;Date de fin;Mesures de gestion
2023;Centre-Val de Loire;045;FRB0645068D045050;Saison balnéaire;17/06/2023;03/09/2023;
2023;Centre-Val de Loire;045;FRB0645101D045010;Interdiction sanitaire;16/07/2023;19/07/2023;présence de mollusques blancs à la surface du plan d'eau et sur la plage au bord de l'eau. arrêté municipal d'interdiction de baignade du 17 juillet 2023
2023;Centre-Val de Loire;045;FRB0645101D045010;Interdiction sanitaire;25/08/2023;01/09/2023;Dépassement du seuil de gestion de 0,30µg/l pour la microcystine (cyanotoxine). Arrêté municipal du 25/08/2023 interdisant la baignade, activité nautique et consommation produit de la pêche. Levée de l'arrêté municipal en date du 1 septembre 2023
2023;Centre-Val de Loire;045;FRB0645101D045010;Saison balnéaire;01/07/2023;31/08/2023;
2023;Centre-Val de Loire;045;FRB0645101D045010;Prolifération de cyanobactéries;25/08/2023;01/09/2023;présence de cyanobactéreies avec toxines supérieures aux seuils : fermeture de la baignade
2023;Centre-Val de Loire;045;FRB0645127D045025;Interdiction sanitaire;22/06/2023;30/06/2023;bactériologie non conforme
2023;Centre-Val de Loire;045;FRB0645127D045025;Saison balnéaire;15/06/2023;03/09/2023;
2023;Centre-Val de Loire;045;FRB0645286D045060;Saison balnéaire;03/06/2023;31/08/2023;
2023;Centre-Val de Loire;045;FRB0645286D045065;Saison balnéaire;01/07/2023;23/08/2023;
2023;Centre-Val de Loire;045;FRB0645286D045065;Interdiction non sanitaire;01/07/2023;31/12/2023;absence de surveillance suite aux difficultés de recrutement de MNS
2023;Centre-Val de Loire;045;FRB0645334D045045;Saison balnéaire;01/07/2023;31/08/2023;
2023;Corse;02A;FRM012A004M02A087;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A004M02A088;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A004M02A090;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A004M02A095;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A004M02A105;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A004M02A120;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A004M02A130;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A004M02A135;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A004M02A140;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A004M02A145;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A004M02A160;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A004M02A175;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A004M02A180;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A004M02A185;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A004M02A186;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A008M02A210;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A008M02A211;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A017M02A085;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A018D02A070;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02A;FRM012A027D02A030;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02A;FRM012A031D02A031;Interdiction sanitaire;26/05/2023;31/08/2023;Arrêté Municipal du 26/05/2023 portant interdiction de baignade pour la saison 2023 sur le site de PONTE-VECCHIO.
2023;Corse;02A;FRM012A031D02A031;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02A;FRM012A035M02A290;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A035M02A291;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A040D02A050;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02A;FRM012A041M02A202;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A041M02A299;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A041M02A300;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A041M02A302;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A041M02A303;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A041M02A304;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A041M02A306;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A048M02A074;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A048M02A075;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A048M02A080;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A065M02A019;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A065M02A020;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A065M02A030;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A065M02A040;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A065M02A041;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A070M02A065;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A070M02A070;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A070M02A071;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A090D02A035;Interdiction sanitaire;05/06/2023;31/08/2023;Pollution chronique. Arrêté Municipal N° 2023-06-09  du 15/06/2023 portant interdiction de baignade en raison d'une pollution chronique pour la saison 2023 sur le site PONT DU LIAMONE
2023;Corse;02A;FRM012A090D02A035;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02A;FRM012A090M02A055;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A090M02A060;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A092M02A355;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A092M02A360;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A098M02A235;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A098M02A240;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A098M02A241;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A098M02A242;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A098M02A243;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A103D02A010;Interdiction sanitaire;22/05/2023;31/08/2023;Arrêté Municipal du 22/05/2023 portant interdiction de baignade pour la saison 2023 sur le site PONT DE CUTTOLI.
2023;Corse;02A;FRM012A103D02A010;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02A;FRM012A104D02A406;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02A;FRM012A108D02A057;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02A;FRM012A114M02A298;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A130M02A195;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A130M02A200;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A130M02A201;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A139D02A101;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02A;FRM012A139D02A103;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02A;FRM012A139D02A104;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02A;FRM012A139M02A335;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A139M02A340;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A139M02A345;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A139M02A346;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A144D02A046;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02A;FRM012A144D02A406;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02A;FRM012A163M02A404;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A189M02A260;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A189M02A265;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A189M02A275;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A197M02A501;Interdiction sanitaire;05/06/2023;31/08/2023;Pollution Chronique. Arrêté Municipal du 15/06/2023 portant interdiction de baignade en raison d'une pollution chronique pour la saison 2023 sur le site PLAGE DE GHJIRULATU-GIROLATA
2023;Corse;02A;FRM012A197M02A501;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A198D02A055;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02A;FRM012A198D02A056;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02A;FRM012A198M02A015;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A203M02A005;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A209D02A015;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02A;FRM012A212M02A017;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A212M02A018;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A215M02A401;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A215M02A402;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A215M02A403;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A215M02A862;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A228M02A213;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A228M02A215;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A228M02A220;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A228M02A230;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A240D02A045;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02A;FRM012A247D02A650;Interdiction sanitaire;05/06/2023;31/08/2023;Pollution chronique. Arrêté Municipal du 15/06/2023 portant interdiction de baignade pour la saison 2023 sur le site ALZU DI GALLINA.
2023;Corse;02A;FRM012A247D02A650;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02A;FRM012A247M02A305;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A247M02A306;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A247M02A310;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A247M02A315;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A247M02A323;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A247M02A325;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A247M02A330;Interdiction sanitaire;13/07/2023;20/07/2023;Fermeture par arrêté n°23/0469/REG portant mise en oeuvre des mesures provisoires et d'urgence dans l'intérêt de la salubrité et de la santé publique relative à l'interdiction de baignade de la Baie de Stagnoli.  Nouveau prélèvement . Resultat bon
2023;Corse;02A;FRM012A247M02A330;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A247M02A950;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A247M02A951;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A249M02A277;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A249M02A280;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A249M02A285;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A249M02A286;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A269M02A365;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A269M02A370;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A272D02A297;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02A;FRM012A272M02A294;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A272M02A295;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A272M02A296;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A276M02A244;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A276M02A245;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A276M02A250;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A276M02A255;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A279M02A010;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A323D02A020;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02A;FRM012A323D02A600;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02A;FRM012A324D02A620;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02A;FRM012A326D02A005;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02A;FRM012A330D02A025;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02A;FRM012A345D02A150;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02A;FRM012A348D02A040;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02A;FRM012A348M02A045;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A348M02A050;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A351M02A405;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A359D02A200;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02A;FRM012A360D02A080;Interdiction sanitaire;12/06/2023;22/06/2023;Fermeture temporaire du site Pont d’Abra à compter du lundi 12 juin 2023 08H00 suite aux fortes pluies quotidiennes sur  le bassin versant du Taravu  depuis plusieurs jours
2023;Corse;02A;FRM012A360D02A080;Interdiction sanitaire;30/06/2023;05/07/2023;Fermeture temporaire du site de baignade Pont d’Abra à compter du vendredi 30  juin 2023 09H00 suite aux orages sur le haut du  bassin versant du Taravu depuis quelques jours
2023;Corse;02A;FRM012A360D02A080;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02A;FRM012A362D02A060;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02A;FRM012A362D02A063;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02A;FRM012A362D02A355;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02A;FRM012A362M02A350;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A362M02A351;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A362M02A352;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A362M02A353;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02A;FRM012A362M02A354;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B007D02B075;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02B;FRM022B009M02B040;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B012D02B025;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02B;FRM022B020M02B305;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B023D02B095;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02B;FRM022B030M02B228;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B033M02B140;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B033M02B145;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B034M02B275;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B034M02B276;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B037M02B120;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B042M02B115;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B042M02B116;Interdiction sanitaire;01/09/2023;05/09/2023;Arrêté en date du 01/09/23 interdisant la baignade
2023;Corse;02B;FRM022B042M02B116;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B043M02B175;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B043M02B180;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B043M02B185;Interdiction sanitaire;13/07/2023;17/07/2023;Arrêté municipal n°2023/39  en date du 17/07/2023 : baignade interdite
2023;Corse;02B;FRM022B043M02B185;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B046M02B200;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B049D02B135;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02B;FRM022B049M02B357;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B050M02B335;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B050M02B340;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B050M02B342;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B050M02B343;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B050M02B350;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B077M02B093;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B083D02B080;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02B;FRM022B087M02B060;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B093M02B300;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B096D02B015;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02B;FRM022B096D02B020;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02B;FRM022B096D02B035;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02B;FRM022B096D02B040;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02B;FRM022B096D02B045;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B109M02B245;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B120M02B125;Interdiction sanitaire;06/09/2023;07/10/2023;Arrêté en date du 06/09 interdisant la baignade
2023;Corse;02B;FRM022B120M02B125;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B120M02B130;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B121M02B360;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B123M02B030;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B124D02B006;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02B;FRM022B126D02B030;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02B;FRM022B134M02B282;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B134M02B284;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B134M02B285;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B134M02B295;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B143M02B045;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B148M02B105;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B148M02B110;Interdiction sanitaire;01/09/2023;07/09/2023;Arrêté CDV 2023/056 en date du 01/09/23 interdisant la baignade
2023;Corse;02B;FRM022B148M02B110;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B150M02B316;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B150M02B320;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B152M02B205;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B153D02B141;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02B;FRM022B159M02B210;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B162D02B100;Interdiction sanitaire;30/06/2023;31/12/2023;arrêté municipal en date du 30 juin 2023 - Santé des baigneurs
2023;Corse;02B;FRM022B162D02B100;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02B;FRM022B168M02B280;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B170M02B225;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B172D02B125;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B177D02B055;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02B;FRM022B178M02B235;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B183M02B230;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B187M02B240;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B188D02B120;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02B;FRM022B199M02B274;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B205M02B250;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B207D02B070;Interdiction sanitaire;12/06/2023;31/08/2023;arrêté municipal n°2023/117bis en date du 05 juin 2023 - Santé des baigneurs
2023;Corse;02B;FRM022B207D02B070;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02B;FRM022B207M02B090;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B224M02B195;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B242M02B082;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B251M02B025;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B261M02B215;Interdiction sanitaire;15/06/2023;21/06/2023;Arrêté interdiction baignade du 15/06/2023
2023;Corse;02B;FRM022B261M02B215;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B261M02B220;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B277M02B001;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B281M02B190;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B283D02B005;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02B;FRM022B283M02B010;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B283M02B020;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B286M02B095;Interdiction sanitaire;02/08/2023;04/08/2023;Arrêté interdiction baignade du 02/08/2023
2023;Corse;02B;FRM022B286M02B095;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B298M02B255;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B298M02B265;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B303M02B058;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B303M02B059;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B305M02B163;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B305M02B165;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B309M02B170;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B311M02B075;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B313M02B080;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B318M02B085;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B335M02B065;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B342D02B165;Saison balnéaire;12/06/2023;31/08/2023;
2023;Corse;02B;FRM022B343M02B100;Saison balnéaire;12/06/2023;15/09/2023;
2023;Corse;02B;FRM022B353M02B160;Interdiction sanitaire;28/08/2023;08/09/2023;Arrêté n°ar-280823-146 en date du 28/08/2023 interdisant la baignade
2023;Corse;02B;FRM022B353M02B160;Saison balnéaire;12/06/2023;15/09/2023;
2023;Grand Est;008;FRF2108089D008010;Saison balnéaire;07/07/2023;25/08/2023;
2023;Grand Est;008;FRF2108105D008020;Saison balnéaire;24/06/2023;20/08/2023;
2023;Grand Est;008;FRF2108116D008030;Saison balnéaire;15/06/2023;31/08/2023;
2023;Grand Est;008;FRF2108145D008040;Saison balnéaire;12/06/2023;15/09/2023;
2023;Grand Est;008;FRF2108190D008051;Saison balnéaire;01/07/2023;31/08/2023;
2023;Grand Est;008;FRF2108190D008051;Interdiction non sanitaire;01/07/2023;31/08/2023;Interdiction liée à un problème de recrutement de MNS
2023;Grand Est;008;FRF2108284D008060;Saison balnéaire;15/06/2023;31/08/2023;
2023;Grand Est;008;FRF2108409D008070;Saison balnéaire;28/06/2023;13/08/2023;
2023;Grand Est;008;FRF2108420D008080;Saison balnéaire;01/07/2023;31/08/2023;
2023;Grand Est;010;FRF2210083D010083;Saison balnéaire;01/07/2023;31/08/2023;
2023;Grand Est;010;FRF2210100D010100;Saison balnéaire;01/07/2023;31/08/2023;
2023;Grand Est;010;FRF2210123D010025;Saison balnéaire;01/07/2023;31/08/2023;
2023;Grand Est;010;FRF2210165D010020;Saison balnéaire;01/07/2023;31/08/2023;
2023;Grand Est;010;FRF2210209D010005;Saison balnéaire;01/07/2023;31/08/2023;
2023;Grand Est;010;FRF2210238D010010;Saison balnéaire;01/07/2023;31/08/2023;
2023;Grand Est;010;FRF2210276D010250;Saison balnéaire;01/07/2023;31/08/2023;
2023;Grand Est;051;FRF2351269D051060;Interdiction sanitaire;21/07/2023;01/08/2023;Fermeture liée à la présence de cyanobactéries.
2023;Grand Est;051;FRF2351269D051060;Saison balnéaire;30/06/2023;31/08/2023;
2023;Grand Est;051;FRF2351277D051010;Saison balnéaire;30/06/2023;31/08/2023;
2023;Grand Est;051;FRF2351316D051080;Saison balnéaire;30/06/2023;31/08/2023;
2023;Grand Est;052;FRF2452105D052108;Saison balnéaire;05/07/2023;03/09/2023;
2023;Grand Est;052;FRF2452182D052020;Interdiction sanitaire;04/08/2023;18/08/2023;Présence de cyanobactéries.
2023;Grand Est;052;FRF2452182D052020;Saison balnéaire;30/06/2023;31/08/2023;
2023;Grand Est;052;FRF2452182D052130;Saison balnéaire;30/06/2023;31/08/2023;
2023;Grand Est;052;FRF2452182D052230;Saison balnéaire;30/06/2023;31/08/2023;
2023;Grand Est;052;FRF2452380D052190;Saison balnéaire;30/06/2023;03/09/2023;
2023;Grand Est;052;FRF2452529D052260;Interdiction sanitaire;23/08/2023;05/09/2023;Présence de Cyanobactéries
2023;Grand Est;052;FRF2452529D052260;Saison balnéaire;05/07/2023;03/09/2023;
2023;Grand Est;054;FRF3154189D054115;Saison balnéaire;01/06/2023;27/08/2023;
